BirdID,GroupSize,HelpersF,PeriodYear
5598,3,1,2011
5549,3,1,2017
5549,3,1,2014
5549,3,1,2015
5549,3,1,2012
5549,3,1,2013
5549,3,1,2016
5212,2,0,2013
5212,2,0,2012
1716,3,0,2015
1716,3,0,2013
1716,3,0,2014
1716,3,0,2012
5465,2,0,2012
5465,2,0,2013
5465,2,0,2014
4885,2,0,2012
4885,2,0,2013
5589,2,0,2013
5589,2,0,2012
5589,2,0,2014
5634,2,0,2012
5634,2,0,2015
5634,2,0,2016
5634,2,0,2013
5634,2,0,2014
3094,2,0,2013
3094,2,0,2012
3094,2,0,2014
5845,3,0,2014
5845,3,0,2015
5845,3,0,2012
5845,3,0,2013
5845,3,0,2016
5324,3,0,2013
5324,3,0,2012
4803,2,0,2015
4803,2,0,2014
4803,2,0,2012
4803,2,0,2013
5685,2,0,2013
5685,2,0,2012
5683,3,0,2015
5683,3,0,2012
5683,3,0,2013
5683,3,0,2014
5549,3,1,2014
5549,3,1,2012
5549,3,1,2013
5549,3,1,2015
3085,3,0,2012
3085,3,0,2013
5514,3,0,2013
5514,3,0,2012
5613,3,0,2013
5613,3,0,2012
1864,2,0,2013
1864,2,0,2015
1864,2,0,2012
1864,2,0,2014
5525,3,1,2013
5525,3,1,2012
5525,3,1,2014
1824,3,0,2014
1824,3,0,2012
1824,3,0,2013
1824,3,0,2016
1824,3,0,2015
5212,2,0,2012
5212,2,0,2013
5212,2,0,2016
5212,2,0,2014
5212,2,0,2015
5596,3,0,2012
5596,3,0,2013
5902,3,0,2013
5902,3,0,2014
5902,3,0,2012
5902,3,0,2015
3595,3,0,2014
3595,3,0,2013
1580,2,0,2013
1580,2,0,2014
1580,2,0,2015
5635,2,0,2014
5635,2,0,2013
1605,3,1,2014
1605,3,1,2015
1605,3,1,2013
5625,2,0,2015
5625,2,0,2014
5625,2,0,2013
3595,3,0,2016
3595,3,0,2013
3595,3,0,2015
3595,3,0,2014
5277,4,1,2015
5277,4,1,2014
5277,4,1,2013
3002,3,0,2014
3002,3,0,2013
3002,3,0,2015
4965,2,0,2014
4965,2,0,2013
4965,2,0,2015
3462,2,0,2013
3462,2,0,2014
3699,2,0,2014
3699,2,0,2013
3699,2,0,2015
5766,2,0,2015
5766,2,0,2016
5766,2,0,2013
5766,2,0,2014
3518,3,0,2013
3518,3,0,2014
3085,2,0,2015
3085,2,0,2014
5635,3,1,2014
5635,3,1,2015
5625,3,1,2015
5625,3,1,2014
1826,2,0,2014
1826,2,0,2015
5604,4,0,2015
5604,4,0,2014
1707,3,1,2014
1707,3,1,2015
5575,2,0,2014
5575,2,0,2015
1852,3,1,2015
1852,3,1,2014
6028,2,0,2015
6028,2,0,2014
4958,2,0,2015
4958,2,0,2014
5611,3,0,2014
5611,3,0,2015
5514,3,0,2015
5514,3,0,2014
5657,2,0,2014
5657,2,0,2016
5657,2,0,2015
5598,2,0,2014
5598,2,0,2015
5598,2,0,2013
6066,2,0,2015
6066,2,0,2014
4904,2,0,2014
4904,2,0,2015
4904,2,0,2016
4965,2,0,2015
4965,2,0,2014
5524,2,0,2014
5524,2,0,2015
1857,3,1,2015
1857,3,1,2014
5845,3,0,2015
5845,3,0,2013
5845,3,0,2014
1717,2,0,2015
1717,2,0,2014
3574,2,0,2015
3574,2,0,2016
3574,2,0,2014
3497,2,0,2015
3497,2,0,2016
3497,2,0,2013
3497,2,0,2014
5842,2,0,2014
5842,2,0,2015
5536,3,1,2015
5536,3,1,2014
5537,2,0,2014
5537,2,0,2015
5537,2,0,2016
5537,2,0,2013
5537,2,0,2017
4958,4,1,2014
4958,4,1,2015
5613,2,0,2014
5613,2,0,2016
5613,2,0,2015
3491,2,0,2015
3491,2,0,2014
3491,2,0,2016
3085,3,0,2014
3085,3,0,2015
6061,2,0,2015
6061,2,0,2014
5630,2,0,2014
5630,2,0,2015
5564,2,0,2014
5564,2,0,2013
5641,3,1,2014
5641,3,1,2017
5641,3,1,2015
5641,3,1,2016
5514,3,1,2015
5514,3,1,2014
5514,3,1,2017
5514,3,1,2016
5851,2,0,2014
5851,2,0,2015
5128,3,1,2015
5128,3,1,2014
3595,2,0,2014
3595,2,0,2015
5597,3,1,2014
5597,3,1,2015
5173,2,0,2014
5173,2,0,2015
5277,3,0,2016
5277,3,0,2014
5277,3,0,2015
1716,2,0,2014
1716,2,0,2015
5543,3,1,2014
5543,3,1,2015
5277,5,1,2015
5277,5,1,2014
5766,3,1,2014
5766,3,1,2015
5625,4,1,2015
5625,4,1,2014
5635,4,1,2014
5635,4,1,2015
5630,2,0,2015
5630,2,0,2014
5769,3,1,2014
5769,3,1,2015
4896,2,0,2014
4896,2,0,2015
5575,3,1,2014
5575,3,1,2015
5842,3,1,2014
5842,3,1,2015
5842,3,1,2016
5634,3,0,2016
5634,3,0,2014
5634,3,0,2015
5277,6,1,2014
5277,6,1,2015
5337,3,1,2014
5337,3,1,2015
5337,3,1,2016
5337,3,1,2017
5319,5,0,2014
5319,5,0,2015
5128,3,1,2014
5128,3,1,2015
5128,3,1,2016
5833,2,0,2016
5833,2,0,2017
5833,2,0,2014
5833,2,0,2015
5530,3,0,2014
5530,3,0,2015
5613,3,0,2015
5613,3,0,2016
5613,3,0,2017
5524,2,0,2017
5524,2,0,2016
5524,2,0,2015
6044,2,0,2015
6044,2,0,2016
6044,2,0,2017
3698,2,0,2015
3698,2,0,2014
3094,2,0,2015
3094,2,0,2016
5845,3,1,2016
5845,3,1,2015
5845,3,1,2016
5845,3,1,2015
5517,2,0,2016
5517,2,0,2015
3085,2,0,2015
3085,2,0,2016
5613,4,1,2016
5613,4,1,2015
6182,2,0,2015
6182,2,0,2016
5630,2,0,2015
5630,2,0,2016
5634,4,0,2015
5634,4,0,2016
5212,2,0,2017
5212,2,0,2015
5212,2,0,2016
5537,2,0,2016
5537,2,0,2015
5132,3,0,2016
5132,3,0,2015
5173,2,0,2015
5173,2,0,2016
5657,3,1,2016
5657,3,1,2015
6034,3,0,2015
6034,3,0,2016
5845,2,0,2017
5845,2,0,2016
5854,2,0,2016
5854,2,0,2017
5511,2,0,2016
5511,2,0,2015
5543,4,1,2017
5543,4,1,2016
5851,2,0,2017
5851,2,0,2016
3094,3,0,2016
3094,3,0,2017
6229,3,1,2016
6229,3,1,2017
6036,4,1,2016
6036,4,1,2017
1287,3,0,2003
1287,3,0,2004
221,4,1,1996
221,4,1,1995
562,4,1,1998
562,4,1,1997
562,4,1,1995
562,4,1,1996
507,2,0,1998
507,2,0,1996
507,2,0,1997
507,2,0,1995
467,2,0,1996
467,2,0,1999
467,2,0,2007
467,2,0,1998
467,2,0,1995
467,2,0,1997
467,2,0,2010
467,2,0,2009
467,2,0,2008
467,2,0,2000
467,2,0,2006
467,2,0,2001
467,2,0,2005
467,2,0,2003
467,2,0,2002
467,2,0,2004
200,4,0,1999
200,4,0,1997
200,4,0,1995
200,4,0,1998
200,4,0,1996
467,3,1,1998
467,3,1,1995
467,3,1,1996
467,3,1,1997
1861,2,0,1995
1861,2,0,1996
215,3,0,1997
215,3,0,1999
215,3,0,2000
215,3,0,1998
215,3,0,1996
215,3,0,1995
877,4,0,1996
877,4,0,1997
877,4,0,1995
860,4,0,1996
860,4,0,1995
860,4,0,1997
609,4,1,1995
609,4,1,1996
609,4,1,2000
609,4,1,1998
609,4,1,1995
609,4,1,1999
609,4,1,1996
609,4,1,1997
293,2,0,1996
293,2,0,1995
507,3,0,2000
507,3,0,2001
507,3,0,1996
507,3,0,1997
507,3,0,1998
507,3,0,2002
507,3,0,1995
507,3,0,1999
830,2,0,1996
830,2,0,1995
1862,3,0,1999
1862,3,0,2000
1862,3,0,1995
1862,3,0,1998
1862,3,0,1997
1862,3,0,1996
1862,3,0,2005
1862,3,0,2007
1862,3,0,2001
1862,3,0,2003
1862,3,0,2004
1862,3,0,2006
1862,3,0,2002
436,4,0,2000
436,4,0,1996
436,4,0,1995
436,4,0,1998
436,4,0,1999
436,4,0,2001
436,4,0,1997
436,4,0,2002
75,4,1,1995
75,4,1,1996
51,3,0,1996
51,3,0,1995
507,4,1,1997
507,4,1,1999
507,4,1,2006
507,4,1,2005
507,4,1,1996
507,4,1,2004
507,4,1,1998
507,4,1,2002
507,4,1,2001
507,4,1,1995
507,4,1,2007
507,4,1,2003
507,4,1,2000
216,4,0,1996
216,4,0,1995
510,5,1,1998
510,5,1,1996
510,5,1,1997
176,5,0,1996
176,5,0,1995
545,3,0,1998
545,3,0,1995
545,3,0,1996
545,3,0,1997
545,3,0,2000
545,3,0,1999
836,3,1,2001
836,3,1,2000
836,3,1,1999
836,3,1,2005
836,3,1,1997
836,3,1,2003
836,3,1,2002
836,3,1,2009
836,3,1,2004
836,3,1,1998
836,3,1,1996
836,3,1,2007
836,3,1,2008
836,3,1,2010
836,3,1,2006
947,5,1,1997
947,5,1,1996
605,4,1,1996
605,4,1,2005
605,4,1,1998
605,4,1,2010
605,4,1,1997
605,4,1,2007
605,4,1,2009
605,4,1,2004
605,4,1,1999
605,4,1,2001
605,4,1,2006
605,4,1,2003
605,4,1,2002
605,4,1,2008
605,4,1,2000
606,4,0,2000
606,4,0,1999
606,4,0,1998
606,4,0,2001
606,4,0,1996
606,4,0,1997
1862,3,1,1996
1862,3,1,1997
673,3,0,1997
673,3,0,1995
673,3,0,1998
673,3,0,1996
559,2,0,1998
559,2,0,2001
559,2,0,2003
559,2,0,2009
559,2,0,2007
559,2,0,2004
559,2,0,2005
559,2,0,1997
559,2,0,1996
559,2,0,2006
559,2,0,2010
559,2,0,2015
559,2,0,2012
559,2,0,1999
559,2,0,2016
559,2,0,2014
559,2,0,2008
559,2,0,2000
559,2,0,2011
559,2,0,2002
559,2,0,2013
470,2,0,2002
470,2,0,2003
470,2,0,1998
470,2,0,2000
470,2,0,2001
470,2,0,1996
470,2,0,1999
470,2,0,1997
494,3,1,2003
494,3,1,2002
494,3,1,1999
494,3,1,1996
494,3,1,2001
494,3,1,2000
494,3,1,1997
494,3,1,1998
857,2,0,1998
857,2,0,1996
857,2,0,1997
602,3,1,1997
602,3,1,1998
602,3,1,2000
602,3,1,2001
602,3,1,2004
602,3,1,1999
602,3,1,2003
602,3,1,2002
602,3,1,1996
549,2,0,1997
549,2,0,1996
549,2,0,1998
215,2,0,1998
215,2,0,1997
215,2,0,1996
860,2,0,1998
860,2,0,1997
860,2,0,1999
860,2,0,1996
178,3,1,1999
178,3,1,1996
178,3,1,1998
178,3,1,1997
178,3,1,2000
510,5,1,1998
510,5,1,1997
510,5,1,2000
510,5,1,1996
510,5,1,1999
547,3,0,1997
547,3,0,1996
547,3,0,1998
547,3,0,1999
609,4,1,2001
609,4,1,1999
609,4,1,2000
609,4,1,2002
609,4,1,1998
609,4,1,1997
467,2,0,1999
467,2,0,1998
467,2,0,1996
467,2,0,1997
877,2,0,1996
877,2,0,2000
877,2,0,1999
877,2,0,1998
877,2,0,1997
216,4,1,1999
216,4,1,2001
216,4,1,1996
216,4,1,1998
216,4,1,2000
216,4,1,1997
221,4,1,1997
221,4,1,1998
221,4,1,1996
634,3,1,1997
634,3,1,1996
634,3,1,1999
634,3,1,1998
629,5,0,1998
629,5,0,1999
629,5,0,1996
629,5,0,1997
216,4,1,1997
216,4,1,2001
216,4,1,1999
216,4,1,1996
216,4,1,2000
216,4,1,1998
494,3,1,1998
494,3,1,1996
494,3,1,1997
922,2,0,1996
922,2,0,1997
293,3,0,1997
293,3,0,1998
293,3,0,1996
293,3,0,1999
293,3,0,2000
220,2,0,2003
220,2,0,2005
220,2,0,1998
220,2,0,1996
220,2,0,2001
220,2,0,1999
220,2,0,2000
220,2,0,2004
220,2,0,1997
220,2,0,2002
629,5,0,1999
629,5,0,1997
629,5,0,2000
629,5,0,1996
629,5,0,1998
550,3,0,1998
550,3,0,2000
550,3,0,1997
550,3,0,1996
550,3,0,2001
550,3,0,1999
557,2,0,1996
557,2,0,1997
941,2,0,2005
941,2,0,2004
941,2,0,2002
941,2,0,2008
941,2,0,2003
941,2,0,2006
941,2,0,1998
941,2,0,2007
941,2,0,2001
941,2,0,1997
941,2,0,1999
941,2,0,2000
547,3,0,2002
547,3,0,2010
547,3,0,2003
547,3,0,1998
547,3,0,2006
547,3,0,1997
547,3,0,2004
547,3,0,1996
547,3,0,2008
547,3,0,2005
547,3,0,2009
547,3,0,2001
547,3,0,2007
547,3,0,1999
547,3,0,2000
540,3,0,2003
540,3,0,2002
540,3,0,2000
540,3,0,1998
540,3,0,2004
540,3,0,2007
540,3,0,1999
540,3,0,1997
540,3,0,2009
540,3,0,2005
540,3,0,1996
540,3,0,2001
540,3,0,2008
540,3,0,2006
540,3,0,2010
673,3,0,2001
673,3,0,2000
673,3,0,1999
673,3,0,1998
673,3,0,1997
673,3,0,1996
776,3,0,1996
776,3,0,1997
637,3,1,1996
637,3,1,1997
637,3,1,1998
633,2,0,1997
633,2,0,1996
633,2,0,1998
836,3,1,1998
836,3,1,2000
836,3,1,1999
836,3,1,1997
547,3,0,1996
547,3,0,1997
547,3,0,1998
851,2,0,1998
851,2,0,1997
864,2,0,1997
864,2,0,1996
854,3,0,2001
854,3,0,1999
854,3,0,2000
854,3,0,1998
854,3,0,1997
854,3,0,1996
603,2,0,1996
603,2,0,1998
603,2,0,1999
603,2,0,2002
603,2,0,1997
603,2,0,2001
603,2,0,2000
497,3,0,2003
497,3,0,1996
497,3,0,2010
497,3,0,2002
497,3,0,2000
497,3,0,2004
497,3,0,1997
497,3,0,2001
497,3,0,2006
497,3,0,2009
497,3,0,2007
497,3,0,2005
497,3,0,1999
497,3,0,1998
497,3,0,2008
331,2,0,1996
331,2,0,2000
331,2,0,2001
331,2,0,2003
331,2,0,1997
331,2,0,2002
331,2,0,2004
331,2,0,1999
331,2,0,1998
1015,3,0,2007
1015,3,0,2006
1015,3,0,2005
1015,3,0,1999
1015,3,0,1996
1015,3,0,1998
1015,3,0,2008
1015,3,0,2004
1015,3,0,2001
1015,3,0,2002
1015,3,0,2000
1015,3,0,2009
1015,3,0,1997
1015,3,0,2003
846,2,0,1998
846,2,0,1996
846,2,0,1997
854,3,0,2001
854,3,0,1996
854,3,0,2005
854,3,0,1999
854,3,0,1998
854,3,0,2003
854,3,0,2000
854,3,0,2008
854,3,0,1997
854,3,0,2006
854,3,0,2002
854,3,0,2007
854,3,0,2004
453,3,0,2000
453,3,0,2003
453,3,0,2001
453,3,0,1999
453,3,0,2006
453,3,0,2004
453,3,0,2002
453,3,0,1998
453,3,0,2005
453,3,0,1996
453,3,0,1997
540,3,0,1998
540,3,0,1997
540,3,0,1996
467,4,0,1996
467,4,0,1998
467,4,0,1997
51,4,0,1998
51,4,0,1997
51,4,0,1996
51,4,0,1999
1212,3,1,2003
1212,3,1,1997
1212,3,1,1998
1212,3,1,2005
1212,3,1,2002
1212,3,1,2000
1212,3,1,2001
1212,3,1,1999
1212,3,1,2004
470,2,0,2004
470,2,0,2001
470,2,0,2000
470,2,0,2003
470,2,0,1997
470,2,0,1999
470,2,0,2002
470,2,0,1998
470,2,0,2006
470,2,0,2005
559,3,1,1999
559,3,1,1998
559,3,1,1997
216,3,1,1998
216,3,1,1997
1039,3,1,1996
1039,3,1,1997
1039,3,1,1998
868,2,0,2004
868,2,0,2000
868,2,0,1998
868,2,0,1997
868,2,0,2002
868,2,0,2001
868,2,0,2003
868,2,0,1999
1276,3,1,1997
1276,3,1,1998
215,2,0,1998
215,2,0,1997
636,2,0,1997
636,2,0,1996
636,2,0,1998
436,2,0,1998
436,2,0,1999
436,2,0,1997
494,2,0,1998
494,2,0,1997
467,4,0,1998
467,4,0,1997
941,2,0,1997
941,2,0,1998
854,3,1,2001
854,3,1,1997
854,3,1,1999
854,3,1,1998
854,3,1,2000
633,2,0,1998
633,2,0,1996
633,2,0,1997
857,3,0,1997
857,3,0,1999
857,3,0,2000
857,3,0,1998
857,3,0,1996
857,2,0,1997
857,2,0,1998
922,2,0,1998
922,2,0,1997
884,3,1,1997
884,3,1,1998
884,3,1,1999
1040,2,0,2001
1040,2,0,2002
1040,2,0,2003
1040,2,0,1999
1040,2,0,1998
1040,2,0,2000
1395,3,0,1998
1395,3,0,1997
854,3,1,2004
854,3,1,2000
854,3,1,2003
854,3,1,2005
854,3,1,2001
854,3,1,1997
854,3,1,2002
854,3,1,1999
854,3,1,1998
854,3,1,2001
854,3,1,1999
854,3,1,1998
854,3,1,2006
854,3,1,2003
854,3,1,1997
854,3,1,2004
854,3,1,2005
854,3,1,2000
854,3,1,2002
510,4,0,1999
510,4,0,1998
510,4,0,1997
510,4,0,2004
510,4,0,2001
510,4,0,2003
510,4,0,2005
510,4,0,2000
510,4,0,2002
851,2,0,2007
851,2,0,2006
851,2,0,2004
851,2,0,2003
851,2,0,2000
851,2,0,2005
851,2,0,2002
851,2,0,1998
851,2,0,1997
851,2,0,2001
851,2,0,1999
557,2,0,1997
557,2,0,1998
602,2,0,1998
602,2,0,1997
602,2,0,1999
1174,2,0,1999
1174,2,0,1997
1174,2,0,2000
1174,2,0,1998
544,3,0,1998
544,3,0,1997
672,2,0,1997
672,2,0,2000
672,2,0,1998
672,2,0,1999
672,2,0,2001
1165,2,0,2002
1165,2,0,1997
1165,2,0,1999
1165,2,0,2001
1165,2,0,2005
1165,2,0,2004
1165,2,0,2000
1165,2,0,2003
1165,2,0,1998
1198,3,0,1998
1198,3,0,2000
1198,3,0,1997
1198,3,0,1999
178,3,1,1998
178,3,1,1997
1176,2,0,1998
1176,2,0,1997
1211,2,0,1997
1211,2,0,1998
1028,2,0,1998
1028,2,0,1997
637,5,1,1998
637,5,1,1997
637,4,0,1997
637,4,0,1998
1168,5,1,2000
1168,5,1,1998
1168,5,1,1997
1168,5,1,1999
854,2,0,2005
854,2,0,2003
854,2,0,2006
854,2,0,1998
854,2,0,1997
854,2,0,1999
854,2,0,2002
854,2,0,2001
854,2,0,2000
854,2,0,2004
854,2,0,2007
854,2,0,2008
854,2,0,2009
1178,2,0,1999
1178,2,0,1997
1178,2,0,1998
507,3,1,2000
507,3,1,1999
507,3,1,1998
507,3,1,1997
495,4,1,2003
495,4,1,1999
495,4,1,1998
495,4,1,2000
495,4,1,2002
495,4,1,2001
884,3,1,2002
884,3,1,2003
884,3,1,2000
884,3,1,2001
884,3,1,1998
884,3,1,1997
884,3,1,1999
1041,2,0,1997
1041,2,0,1998
1041,2,0,2009
1041,2,0,2005
1041,2,0,2001
1041,2,0,2008
1041,2,0,2006
1041,2,0,2003
1041,2,0,1999
1041,2,0,2000
1041,2,0,2002
1041,2,0,2007
1041,2,0,2004
865,3,0,1999
865,3,0,2000
865,3,0,1997
865,3,0,1998
865,3,0,2001
1041,3,0,2002
1041,3,0,2000
1041,3,0,1997
1041,3,0,2001
1041,3,0,1999
1041,3,0,1998
1041,3,0,1998
1041,3,0,2009
1041,3,0,2010
1041,3,0,2000
1041,3,0,2008
1041,3,0,2001
1041,3,0,2004
1041,3,0,1999
1041,3,0,2002
1041,3,0,2007
1041,3,0,2005
1041,3,0,2003
1041,3,0,2006
609,4,1,2003
609,4,1,2004
609,4,1,1999
609,4,1,2000
609,4,1,2002
609,4,1,2001
609,4,1,1998
1159,2,0,1998
1159,2,0,1999
1041,5,1,1999
1041,5,1,1998
1041,5,1,2001
1041,5,1,2000
922,2,0,2001
922,2,0,1998
922,2,0,2000
922,2,0,1999
947,4,0,2000
947,4,0,2003
947,4,0,2005
947,4,0,2001
947,4,0,2004
947,4,0,2002
947,4,0,1998
947,4,0,1999
947,4,0,1997
216,3,1,2001
216,3,1,1997
216,3,1,1999
216,3,1,2000
216,3,1,2003
216,3,1,1998
216,3,1,2004
216,3,1,2002
216,4,1,1997
216,4,1,1999
216,4,1,2000
216,4,1,1998
467,2,0,2000
467,2,0,1999
467,2,0,1997
467,2,0,2003
467,2,0,2001
467,2,0,2002
467,2,0,1998
477,2,0,1998
477,2,0,1999
477,2,0,2001
477,2,0,2002
477,2,0,2000
477,2,0,1997
609,3,1,2006
609,3,1,2004
609,3,1,2008
609,3,1,2005
609,3,1,2003
609,3,1,1998
609,3,1,2002
609,3,1,2009
609,3,1,1999
609,3,1,2001
609,3,1,2007
609,3,1,2000
216,3,1,1998
216,3,1,2000
216,3,1,1999
176,3,1,1997
176,3,1,1999
176,3,1,2001
176,3,1,2000
176,3,1,1998
1274,4,1,1998
1274,4,1,2002
1274,4,1,1999
1274,4,1,2000
1274,4,1,2001
1274,3,1,1999
1274,3,1,2005
1274,3,1,2004
1274,3,1,1998
1274,3,1,2001
1274,3,1,2002
1274,3,1,2003
1274,3,1,2000
200,2,0,1999
200,2,0,1998
200,2,0,1997
1041,2,0,2003
1041,2,0,2006
1041,2,0,2002
1041,2,0,2005
1041,2,0,2001
1041,2,0,2007
1041,2,0,2000
1041,2,0,2004
1041,2,0,1999
1041,2,0,2009
1041,2,0,1998
1041,2,0,2010
1041,2,0,2008
1018,2,0,2005
1018,2,0,2004
1018,2,0,1998
1018,2,0,2008
1018,2,0,1999
1018,2,0,2009
1018,2,0,2006
1018,2,0,2002
1018,2,0,2001
1018,2,0,2007
1018,2,0,1997
1018,2,0,2000
1018,2,0,2010
1018,2,0,2003
890,2,0,1998
890,2,0,1999
776,2,0,2006
776,2,0,2003
776,2,0,2000
776,2,0,2005
776,2,0,2002
776,2,0,1997
776,2,0,2004
776,2,0,1998
776,2,0,2001
776,2,0,1999
221,4,1,1997
221,4,1,1998
221,4,1,2001
221,4,1,2000
221,4,1,1999
929,2,0,1999
929,2,0,1998
1018,2,0,1998
1018,2,0,1999
215,3,0,1998
215,3,0,1999
868,2,0,2007
868,2,0,2009
868,2,0,2006
868,2,0,2002
868,2,0,2008
868,2,0,2005
868,2,0,2010
868,2,0,1999
868,2,0,1998
868,2,0,2004
868,2,0,2003
868,2,0,2001
868,2,0,2000
1165,3,0,2001
1165,3,0,2000
1165,3,0,2010
1165,3,0,1999
1165,3,0,2012
1165,3,0,2008
1165,3,0,2013
1165,3,0,2005
1165,3,0,2011
1165,3,0,1998
1165,3,0,2009
1165,3,0,2006
1165,3,0,2004
1165,3,0,2007
1165,3,0,2003
1165,3,0,2002
605,4,1,2000
605,4,1,1999
605,4,1,1998
922,3,0,2000
922,3,0,1999
922,3,0,2002
922,3,0,2005
922,3,0,2001
922,3,0,2004
922,3,0,2000
922,3,0,2008
922,3,0,2006
922,3,0,2003
922,3,0,2007
922,3,0,1999
215,2,0,2000
215,2,0,1999
849,2,0,1999
849,2,0,2002
849,2,0,2001
849,2,0,2000
865,3,0,2000
865,3,0,2001
865,3,0,1999
847,2,0,2001
847,2,0,1999
847,2,0,2003
847,2,0,2000
847,2,0,2005
847,2,0,2002
847,2,0,2006
847,2,0,2004
1171,2,0,2002
1171,2,0,2000
1171,2,0,2001
1171,2,0,1999
1171,2,0,1998
467,2,0,2000
467,2,0,2001
467,2,0,2002
467,2,0,1999
44,3,0,1999
44,3,0,1998
865,4,1,2000
865,4,1,2001
865,4,1,1999
865,4,1,2002
1018,2,0,2000
1018,2,0,2008
1018,2,0,1999
1018,2,0,2005
1018,2,0,1998
1018,2,0,2003
1018,2,0,2002
1018,2,0,2004
1018,2,0,2001
1018,2,0,2007
1018,2,0,2006
1154,2,0,2007
1154,2,0,2004
1154,2,0,2008
1154,2,0,2015
1154,2,0,2005
1154,2,0,2006
1154,2,0,2009
1154,2,0,2001
1154,2,0,2000
1154,2,0,2014
1154,2,0,1999
1154,2,0,2003
1154,2,0,2002
1154,2,0,2013
1154,2,0,2012
1154,2,0,2010
1154,2,0,2011
1243,2,0,1999
1243,2,0,2001
1243,2,0,2000
1412,2,0,2000
1412,2,0,2001
1412,2,0,1999
1412,2,0,2003
1412,2,0,2002
562,3,0,2002
562,3,0,2001
562,3,0,2003
562,3,0,2004
562,3,0,1998
562,3,0,2005
562,3,0,2000
562,3,0,1999
562,3,0,2006
453,3,1,2008
453,3,1,2012
453,3,1,2014
453,3,1,2015
453,3,1,2011
453,3,1,2006
453,3,1,2013
453,3,1,2003
453,3,1,2009
453,3,1,2007
453,3,1,2004
453,3,1,2002
453,3,1,1999
453,3,1,2010
453,3,1,2005
453,3,1,2001
453,3,1,2000
544,5,0,2001
544,5,0,2000
544,5,0,2003
544,5,0,2002
544,5,0,2004
544,5,0,1999
1031,2,0,2000
1031,2,0,2002
1031,2,0,2001
1031,2,0,1999
1276,2,0,2000
1276,2,0,1999
1276,2,0,2001
1276,2,0,2012
1276,2,0,2010
1276,2,0,2004
1276,2,0,2009
1276,2,0,2007
1276,2,0,2002
1276,2,0,2013
1276,2,0,2011
1276,2,0,2015
1276,2,0,2008
1276,2,0,2003
1276,2,0,2006
1276,2,0,2014
1276,2,0,2005
1047,2,0,2000
1047,2,0,1999
1028,2,0,2000
1028,2,0,1999
1381,2,0,2005
1381,2,0,2006
1381,2,0,2002
1381,2,0,2009
1381,2,0,2003
1381,2,0,2001
1381,2,0,2010
1381,2,0,2004
1381,2,0,2000
1381,2,0,2008
1381,2,0,2007
1381,2,0,2012
1381,2,0,1999
1381,2,0,2013
1381,2,0,2011
216,3,0,2004
216,3,0,2003
216,3,0,2006
216,3,0,2005
216,3,0,2001
216,3,0,2000
216,3,0,2008
216,3,0,2007
216,3,0,2009
216,3,0,2002
216,3,0,1999
1062,2,0,2000
1062,2,0,2001
1062,2,0,1999
1184,2,0,1999
1184,2,0,2000
1184,2,0,2002
1184,2,0,2004
1184,2,0,2003
1184,2,0,2001
1184,2,0,2008
1184,2,0,2006
1184,2,0,2007
1184,2,0,2005
507,4,0,2007
507,4,0,2003
507,4,0,2004
507,4,0,2005
507,4,0,2006
507,4,0,2008
507,4,0,2009
507,4,0,2002
507,4,0,2001
507,4,0,2000
507,4,0,1999
507,4,0,2010
1156,2,0,2001
1156,2,0,2006
1156,2,0,2007
1156,2,0,2005
1156,2,0,2004
1156,2,0,2000
1156,2,0,2002
1156,2,0,1999
1156,2,0,2003
1287,2,0,1999
1287,2,0,2010
1287,2,0,2000
1287,2,0,2006
1287,2,0,2009
1287,2,0,2002
1287,2,0,2004
1287,2,0,2003
1287,2,0,2007
1287,2,0,2008
1287,2,0,2005
1287,2,0,2001
1020,2,0,2009
1020,2,0,2004
1020,2,0,2002
1020,2,0,2008
1020,2,0,2006
1020,2,0,2003
1020,2,0,2001
1020,2,0,2007
1020,2,0,2000
1020,2,0,1999
1020,2,0,2005
597,3,0,2000
597,3,0,2002
597,3,0,2001
597,3,0,1999
1196,2,0,2006
1196,2,0,2003
1196,2,0,2000
1196,2,0,2005
1196,2,0,2007
1196,2,0,1999
1196,2,0,2004
1196,2,0,2002
1196,2,0,2001
1196,2,0,2008
467,2,0,2000
467,2,0,1999
467,2,0,2001
494,2,0,1999
494,2,0,2000
1166,2,0,2000
1166,2,0,1999
1166,2,0,2001
208,2,0,1999
208,2,0,1998
208,2,0,2000
208,2,0,2002
208,2,0,2001
1213,4,1,2000
1213,4,1,1999
1213,4,1,2001
557,2,0,2013
557,2,0,2010
557,2,0,2012
557,2,0,2011
557,2,0,2000
557,2,0,2005
557,2,0,2009
557,2,0,1999
557,2,0,2006
557,2,0,2008
557,2,0,2007
557,2,0,2001
557,2,0,2004
557,2,0,2002
557,2,0,2003
1028,3,1,1999
1028,3,1,2002
1028,3,1,2003
1028,3,1,2001
1028,3,1,2007
1028,3,1,2000
1028,3,1,2006
1028,3,1,2005
1028,3,1,2004
849,3,1,2001
849,3,1,1999
849,3,1,2000
557,2,0,2000
557,2,0,1999
557,2,0,2002
557,2,0,2001
911,2,0,2008
911,2,0,2005
911,2,0,2003
911,2,0,2004
911,2,0,2007
911,2,0,2006
911,2,0,2009
911,2,0,2001
911,2,0,2000
911,2,0,2010
911,2,0,2002
911,2,0,1999
1028,3,1,2009
1028,3,1,2008
1028,3,1,2003
1028,3,1,2002
